ID,SKU,Name,Old Categories,New Categories,Status
33948,Hypermaxi,"Ultra Heavy Duty, Large Diameter Pipe Bevelling Machine Hypermaxi (20""-40"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
33950,Band bevelling machine,Band Bevelling Machine,Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
33952,SB500,Stationary Pipe Beveller (SB500) DISCONTINUED,Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
33956,MINI C40 E,Pipe Bevelling Machine (MINI C40 E),Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
33963,FAST 6-36,"Self Centring, Low Profile Splitframe Clamshell Pipe Cold Cutting & Bevelling Machine FAST 6-36",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
33965,205CS - 0 STD,Quick Set Saddle Machine (205CS - 0 STD),"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines","PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines, PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines",MAPPED
33966,205CS - 1 STD,Quick Set Saddle Machine (205CS - 1 STD),"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines","PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines, PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines",MAPPED
33967,205CS - 2 STD,Quick Set Saddle Machine (205CS - 2 STD),"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines","PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines, PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines",MAPPED
33968,205CS - 3 STD,Quick Set Saddle Machine (205CS - 3 STD),"Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools, Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Cutting Machines","PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines, PIPE WELDING > Pipe Cutting & Preparation > Pipe Cutting Machines",MAPPED
34001,29221,GBC22 Zero - Portable Handheld Plate Bevelling &amp; Facing Machine (GBC220/110) - 110V,Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34010,Basic Edge 50,Plate Bevelling Machine (Basic Edge 50),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34012,MP00E01,Handy Bevel - Portable Hand Held Plate Beveling Machine for Straight and Shaped Plates,Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34025,Edge 80,Plate Bevelling Machine (Edge 80),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34026,Edge 80 Reverse,Plate Bevelling Machine (Edge 80 Reverse),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34032,Compact Edge,Plate Bevelling Machine (Compact Edge),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34033,Compact Edge Reverse,Plate Bevelling Machine (Compact Edge Reverse),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34035,Challenge 12,Portable Plate Edge Bevelling Machine (Challenge 12),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34036,Challenge 15,Portable Plate Edge Bevelling Machine (Challenge 15),Welding Equipment > Plate Bevellers,PLASMA CUTTING > Oxy-Fuel Cutting Machines > Plate Bevellers,MAPPED
34048,MasterPoint TS Plus+,Handheld Tungsten Electrode Grinder (MasterPoint TS Plus+),Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
34050,MPH-1-WWVP,MasterPoint Handy Handheld Tungsten Electrode Grinder With Dust Collection,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
34052,MasterPoint TEG1,Portable Tungsten Electrode Grinder (MasterPoint TEG1),Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
34060,MasterPoint Pro,Bench Mounted Tungsten Electrode Grinder (MasterPoint Pro),Welding Equipment > Tungsten Grinders > Tungsten Grinders - Bench Mounted,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Bench,MAPPED
34062,G800,Multi-Function Grinding Machine For Back Gauging And Taping Operations G800,Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
34064,MPU-1-WWVP,Wet Tungsten Electrode Grinder (MasterPoint Ultimate),Welding Equipment > Tungsten Grinders > Handheld Tungsten Grinders,TIG WELDING > TIG Welding Accessories > Tungsten Grinders - Handheld,MAPPED
34071,MCA1,"MCA Lightweight Split Frame Cutting Machine Pneumatic Electric (MCA1) (1""- 3 1/2"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34072,MCA2,"MCA Lightweight Split Frame Cutting Machine Pneumatic Electric (MCA2) (2""- 6"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34073,MCA3,"MCA Lightweight Split Frame Cutting Machine Pneumatic Electric (MCA3) (3""- 8"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34074,MCA6,"MCA Lightweight Split Frame Cutting Machine Pneumatic Electric (MCA6) (6"" - 12"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34075,MCA10,"MCA Lightweight Split Frame Cutting Machine Pneumatic Hydraulic (MCA10) (10"" - 16"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34076,MCA14,"MCA Lightweight Split Frame Cutting Machine Pneumatic Hydraulic (MCA14) (14"" - 20"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34077,MCA18,"MCA Lightweight Split Frame Cutting Machine Pneumatic Hydraulic (MCA18) (18"" - 24"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34078,MCA24,"MCA Lightweight Split Frame Cutting Machine Pneumatic Hydraulic (MCA24) (24"" - 30"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34079,MCA30,"MCA Lightweight Split Frame Cutting Machine Pneumatic Hydraulic (MCA30) (30"" - 36"")",Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Bevelling Machines & Tools,PIPE WELDING > Pipe Cutting & Preparation > Pipe Bevelling Machines,MAPPED
34266,PJ1,PJ1 Single Tubed Pipe Stand,Pipe Welding & Cutting Equipment > Pipe Stands > V Head Stands > Single Tube Pipe Stands,PIPE WELDING > Pipe Stands & Handling > V-Head Stands,MAPPED
34274,PJ8,PJ8 Feed Through Roller Stand,Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Pipe Roller Stands,PIPE WELDING > Pipe Stands & Handling > Roller Stands,MAPPED
34703,GCS09078,1.9 Bar Pressure Relief Valve,Gas Delivery & Control > Gas Hose and Regulator Fittings,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
35046,4116000715,"Fiac Oil Free Air Compressor - ECU XSS 228 Series - 1.5HP, 6 Litre Tank, 230V",Air Tools & Compressors > Air Compressors > Direct Drive Compressors,WELDING WORKSHOP > Air Tools & Compressors > Direct Drive Compressors,MAPPED
35189,3960009120,Tech Master Oxygen High Pressure Flexible Hose - 1800mm,Gas Delivery & Control > Welding Gas Hoses > Gas Arc High Pressure Gas Hoses,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > High Pressure Gas Hoses",MAPPED
35194,3960055219,Tech Master Oxygen High Pressure Flexible Hose - 3600mm,Gas Delivery & Control > Welding Gas Hoses > Gas Arc High Pressure Gas Hoses,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > High Pressure Gas Hoses",MAPPED
35195,3960010935,Tech Master Elastomer Polymer Lined High Pressure Flexible Hose - 3600mm,Gas Delivery & Control > Welding Gas Hoses > Gas Arc High Pressure Gas Hoses,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > High Pressure Gas Hoses",MAPPED
35197,3960007836,Tech Master Elastomer Polymer Lined High Pressure Flexible Hose - 1800mm,Gas Delivery & Control > Welding Gas Hoses > Gas Arc High Pressure Gas Hoses,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > High Pressure Gas Hoses",MAPPED
36277,AX3435,Replacement DIN 5 Lens for Navitek CR7705,Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
36279,AX3436,Adaptor for Navitek DIN 5 Visor,Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
36281,AX3437,Nuts &amp; Bolts for AX3436,Safety Equipment > Welding Helmets & Masks > Welding Helmet Spares,SAFETY & PPE > Welding Helmets & Eye Protection > Welding Helmet Spares,MAPPED
36621,7900301,Swivel Joint for Wall Mounted Arms,Welding Equipment,WELDING MACHINES > Welding Machines,MAPPED
36684,058-0001,Evolution 210mm Heavy Duty Metal Cutting Circular Saw - S210CCS with Chip Collection,Metal Saws & Magnetic Drills > Circular Saws & Blades > Circular Saws,WELDING MACHINES > Cutting Machines > Circular Saws,MAPPED
36700,PV290806100SF,Ceramibac Ceramic Backing Strip - Rounded Groove - 12mm x 600mm - 20 Pack,Welding Consumables & Supplies > Weld Backing Ceramics & Tapes > Ceramic Backing Strips,WELDING WORKSHOP > Welding Chemicals & Consumables > Weld Backing Ceramics,MAPPED
36854,O1342,"SWP Fitted Oxygen Hose - 10 mm C/W 3/8"" Fitting - 3/8"" x 20 m",Gas Delivery & Control > Welding Gas Hoses > Oxy Fuel Hoses > Welding Hoses - Fitted Single Lengths,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage",MAPPED
36882,WIK02068,Tech-Master 0-200bar Gauge 1/4NPT Male Inlet (300bar Full Scale),Gas Delivery & Control > Gas Changeover Manifold Panels > Manifold & Regulator Parts/Connectors,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
36884,WIK02069,Tech-Master 0-250bar Gauge 1/4NPT Male Inlet (350bar Full Scale),Gas Delivery & Control > Gas Changeover Manifold Panels > Manifold & Regulator Parts/Connectors,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Manifold Panels",MAPPED
36916,API0200,Purge Eye 200 Rechargeable Weld Purge Monitor,Pipe Welding & Cutting Equipment > Pipe Purging Equipment > Weld Purge Monitors,PIPE WELDING > Pipe Welding Accessories > Pipe Purging Equipment,MAPPED
36919,12719-WWVP.,Taylor CDM8 CD Stud Welding Machine - Contact Handtool,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36927,12720-WWVP.,Taylor CDM9 CD Stud Welding Machine - Contact Handtool,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36929,12650-WWVP.,Taylor CDM10 CD Stud Welding Machine - Contact Handtool,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36936,MP100X,MasterPurge Weld Purge Monitor - 100X,Pipe Welding & Cutting Equipment > Pipe Purging Equipment > Weld Purge Monitors,PIPE WELDING > Pipe Welding Accessories > Pipe Purging Equipment,MAPPED
36941,12719-WWVP,Taylor CDM8 CD Stud Welding Machine - Lift Gap Handtool,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36943,12720-WWVP,Taylor CDM9 CD Stud Welding Machine - Lift Gap Handtool,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36944,12650-WWVP,Taylor CDM10 CD Stud Welding Machine - Lift Gap Handtool,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36946,18342,Taylor C2 CD Stud Welding Gun - Contact Series,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36947,18899,Taylor LG2 CD Stud Welding Gun - Lift Gap Series,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
36950,SCC12,"Single Chain Pipe Welding Clamp 4"" - 12"" (Carbon Steel)",Pipe Welding & Cutting Equipment > Pipe Welding Clamps > Chain Pipe Alignment Clamps > Single Chain Pipe Clamps,PIPE WELDING > Pipe Welding Clamps > Chain Clamps,MAPPED
36952,SCC24SS,"Single Chain Pipe Welding Clamp (Stainless Steel) - Various Sizes - 4"" to 24"" - 4"" to 24""",,,NO_CATEGORY
36982,7183-WWVP,Super 6 308LSi Stainless MIG Wire,Welding Consumables & Supplies > MIG Welding Supplies > MIG Welding Wire > Stainless Steel MIG Wire,MIG WELDING > MIG Welding Wire > Stainless Steel MIG Wire,MAPPED
37075,A210TCT-60CS,Evolution Saw Blade 210 mm for Aluminium,Metal Saws & Magnetic Drills > Circular Saws & Blades > Circular Saw Blades,WELDING MACHINES > Cutting Machines > Circular Saws,MAPPED
37077,S210TCT-54CS,Evolution 210 mm Saw Blade for Stainless Steel,Metal Saws & Magnetic Drills > Circular Saws & Blades > Circular Saw Blades,WELDING MACHINES > Cutting Machines > Circular Saws,MAPPED
37116,12647WWVP,"FastSpotter Single Sided Resistance Seam c/w PX1700ECO Controls, Studder Gun &amp; Earth Clamp",Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
37126,12647-1,Standard Poke Hand Tool with Earth Lead,Welding Equipment > Stud Welding Equipment > Stud Welders - Capacitor Discharge (CD),ARC WELDING > Arc Welding Accessories > Stud Welders (CD),MAPPED
37178,DEV15200,Devcon Flexane 60 500g,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Flexane,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37188,DEV15250,Devcon Flexane 94 500g + Hardener - Box of 10,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Flexane,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37207,DEV15800,Devcon Flexane 80 500g,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Flexane,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37213,DEV15810,Devcon Flexane 80 5Kg,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Flexane,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37224,DEV15980,Devcon Primer - Flexane FL-10,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Flexane,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37228,DEV15985,Devcon Primer - Flexane FL-20,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Flexane,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37309,FTK6S,Steel Roller Wheel - Feed Through - Kit,Pipe Welding & Cutting Equipment > Pipe Stands > Roller Pipe Stands > Pipe Roller Stands,PIPE WELDING > Pipe Stands & Handling > Roller Stands,MAPPED
37412,14260,Devcon Clear Epoxy - 2 Ton - 50ml,Welding Consumables & Supplies > Devcon Maintenance Products > Devcon Epoxy Adhesives,WELDING WORKSHOP > Welding Chemicals & Consumables > Devcon Maintenance Products,MAPPED
37443,WPEDEXFIT001.06,Deox &amp; Fit Stainless Steel Cleaner,Welding Equipment > Weld Cleaning Equipment > Stainless Steel Weld Cleaning Equipment,TIG WELDING > TIG Welding Accessories > Weld Cleaning Equipment,MAPPED
37493,GCS08013,"Tech Master 5/8 O/Point BS341 No.3 Outlet, Inlet 15mm Pipe Adaptor (Inert/CO2)",Gas Delivery & Control > Gas Control Outlet Points/Panels > Lineleader Gas Control Outlet Points,GAS & OXY-FUEL > Gas Regulators & Delivery,MAPPED
37495,GCS08016,"Tech Master 5/8 O/Point BS341 No.4 Outlet Fuel Gas 10 bar Flashback Arrestor, Inlet 15mm Pipe Adaptor (Fuel)",Gas Delivery & Control > Gas Control Outlet Points/Panels > Lineleader Gas Control Outlet Points,GAS & OXY-FUEL > Gas Regulators & Delivery,MAPPED
37496,GCS08018,"Tech Master 5/8 O/Point BS341 No.3 Outlet 10 bar Flashback Arrestor, Inlet 15mm Pipe Adaptor (Oxygen)",Gas Delivery & Control > Gas Control Outlet Points/Panels > Lineleader Gas Control Outlet Points,GAS & OXY-FUEL > Gas Regulators & Delivery,MAPPED
37565,9005H,Stealth Digi-Mig 200 LCD PFC Multiprocess 110V/230V MIG Welding Machine,Welding Equipment > Multi Process Welding Machines,WELDING MACHINES > Welding Machines > Multi Process Welders,MAPPED
37569,DA6003814SRH/10,"Straight Adapter 3/8"" NUT-1/4"" Right Hand - Pack of 10",Gas Delivery & Control > Gas Hose and Regulator Fittings > Hose Fittings > Hose Couplers > Straight Adaptors,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Hose Fittings & Couplers",MAPPED
37698,RSP00259,Flat Face BS341 No.13 Cylinder Connection,Gas Delivery & Control > Gas Hose and Regulator Fittings > Cylinder Fittings > Cylinder Connectors,"GAS & OXY-FUEL > Gas Hoses, Fittings & Storage > Cylinder Fittings & Adaptors",MAPPED
37794,7048129,Exact Cut+Bevel Diamond Disc 165mm – Cast Iron & Plastic Cutting and Beveling (7048129),Pipe Welding & Cutting Equipment > Pipe Cutting Equipment > Pipe Saws > Exact Pipe Saws > Exact Saw Blades > 165mm Saw Blades & Diamond Cutting Discs,PIPE WELDING > Pipe Cutting & Preparation > Exact Pipe Saws,MAPPED
37866,109 0432,KEMPER Spare Filter for Dusty Extraction Unit (109 0432),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
37886,B1155,Bymat Cable - 2 Metre Red - For Older Models 1124 and 1024 RS,Welding Equipment > Weld Cleaning Equipment > Stainless Steel Weld Cleaning Equipment > Bymat Weld Cleaning Machines,TIG WELDING > TIG Welding Accessories > Weld Cleaning Equipment,MAPPED
37887,B1156,Bymat Cable - 2 Metre Black - For Older Models 1124 and 1024 RS,Welding Equipment > Weld Cleaning Equipment > Stainless Steel Weld Cleaning Equipment > Bymat Weld Cleaning Machines,TIG WELDING > TIG Welding Accessories > Weld Cleaning Equipment,MAPPED
38016,109 0453,KEMPER Pre‑Filter Cassette for SmartMaster (109 0453) (109 0453),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
38074,8011100227,ArcTrode CUT Electrodes - 3.2mm - 5kg,Welding Consumables & Supplies > TIG Welding Supplies > TIG Welding Rods > TIG Filler Rods for Stainless Steel,TIG WELDING > TIG Welding Filler Rods > Stainless Steel,MAPPED
38409,63 200-vp,KEMPER Dusty Evo - High‑Vacuum Smoke Extraction Filter Unit,"Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Mobile Fume Extraction, Offers & Deals","FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Mobile Fume Extraction, RED BANNER STRIP > Offers Banner > Shop our latest offers & deals",MAPPED
38416,109 0013,KEMPER Aluminium Pre‑Filter (109 0013),"Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filter Tables, Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters","FUME EXTRACTION > Kemper Filtration Systems > Kemper Filter Tables, FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories",MAPPED
38418,109 05 49,KEMPER Pre‑filter Mat (Aluminium Wire Mesh) for CleanAirTower SF (109 05 49),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
38422,93 200,KEMPER 160 mm Aluminium Foil Connecting Pipe (93 200),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Spares & Accessories > Kemper Hoses & Nozzles,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
38425,119 0951,KEMPER Dust Collection Bin for VacuFil 125/150/250 (119 0951),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
38436,95 0400 020,KEMPER Welding & Filter Table - GWT 400 V/50 Hz (95 0400 020),"Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filter Tables, Offers & Deals","FUME EXTRACTION > Kemper Filtration Systems > Kemper Filter Tables, RED BANNER STRIP > Offers Banner > Shop our latest offers & deals",MAPPED
38443,998 803719,KEMPER Protective Table Screen,Safety Equipment > Welding Screens & Curtains,SAFETY & PPE > Welding Workspace Safety > Welding Screens & Curtains,MAPPED
38456,95 0400 021,KEMPER Welding & Filter Table - GWT 460 V/60 Hz (95 0400 021),"Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filter Tables, Offers & Deals","FUME EXTRACTION > Kemper Filtration Systems > Kemper Filter Tables, RED BANNER STRIP > Offers Banner > Shop our latest offers & deals",MAPPED
38458,67 250 100,"KEMPER Maxifil Clean - Welding Smoke Filter Unit - 2 Metre Arm, Flexible Exhaust Arm",,,NO_CATEGORY
38462,67 250 101,"KEMPER Maxifil Clean - Welding Smoke Filter Unit - 3 Metre Arm, Flexible Exhaust Arm",,,NO_CATEGORY
38464,67 250 102,"KEMPER Maxifil Clean - Welding Smoke Filter Unit - 4 Metre Arm, Flexible Exhaust Arm",,,NO_CATEGORY
38466,67 250 103,"KEMPER Maxifil Clean - Welding Smoke Filter Unit - 2 Metre Arm, Rigid Metal Tube Exhaust Arm",,,NO_CATEGORY
38469,67 250 104,"KEMPER Maxifil Clean - Welding Smoke Filter Unit - 3 Metre Arm, Rigid Metal Tube Exhaust Arm",,,NO_CATEGORY
38474,67 250 105,"KEMPER Maxifil Clean - Welding Smoke Filter Unit - 4 Metre Arm, Rigid Metal Tube Exhaust Arm",,,NO_CATEGORY
38476,109 0676,KEMPER Replacement Filter for Vacufil Compact (109 0676),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
38477,95 000 001 200,KEMPER Sound Insulating Partitioning Wall Systems,Safety Equipment > Welding Screens & Curtains,SAFETY & PPE > Welding Workspace Safety > Welding Screens & Curtains,MAPPED
38481,109 0457,KEMPER ProfiMaster - Spare Filter (109 0457),Welding Fume Extraction > Kemper Fume Extraction Equipment > Kemper Filters,FUME EXTRACTION > Kemper Mobile & Hi-Vac Extraction > Kemper Spares & Accessories,MAPPED
38485,M5x16x316-1000,CD Stainless Steel Weld Studs 316 SS - M5 x 16 Threaded - Pack of [1000],Welding Equipment > Stud Welding Equipment > Weld Studs > Stainless Steel CD Weld Studs,ARC WELDING > Arc Welding Accessories > Weld Studs - Stainless Steel,MAPPED
38499,14321,M8 Threaded CD Weld Studs - Mild Steel - 25mm - Pack of 100,Welding Equipment > Stud Welding Equipment > Weld Studs > Stainless Steel CD Weld Studs,ARC WELDING > Arc Welding Accessories > Weld Studs - Stainless Steel,MAPPED
38500,17220,CD Weld Studs M6 x 25 Mild Steel - Pack of 100,Welding Equipment > Stud Welding Equipment > Weld Studs,ARC WELDING > Arc Welding Accessories,MAPPED
38501,18536,CD Weld Studs M6 x 25 Stainless Steel - Pack of 100,Welding Equipment > Stud Welding Equipment > Weld Studs > Stainless Steel CD Weld Studs,ARC WELDING > Arc Welding Accessories > Weld Studs - Stainless Steel,MAPPED
38502,19261,CD Weld Studs M5 x 25 Mild Steel - Pack of 100,Welding Equipment > Stud Welding Equipment > Weld Studs,ARC WELDING > Arc Welding Accessories,MAPPED
38513,99 880 0414-WWVP,KEMPER KemJet General Ventilation System,Welding Fume Extraction > Kemper Clean Air Systems,FUME EXTRACTION > Kemper Filtration Systems > Kemper Air Purifying,MAPPED
38517,99 880 0414,KEMPER KemJet General Ventilation System - 13000 m³/h,,,NO_CATEGORY
38518,99 880 0407,KEMPER KemJet General Ventilation System - 6000 m³/h,,,NO_CATEGORY
38519,99 880 0401,KEMPER KemJet General Ventilation System - 9000 m³/h,,,NO_CATEGORY
38523,RSP16070,"DIN 477 No.10 Gas Arc Cylinder Connection - 1/4 NPT - 85mm Long - Brass with Stem, Nut and Seal",Gas Delivery & Control > Gas Arc Regulators > Gas Arc Spares & Certificates,GAS & OXY-FUEL > Gas Regulators & Delivery > Gas Arc Spares & Certificates,MAPPED
38529,LUG70,Cable Lug (70mm),Welding Consumables & Supplies > MMA/ARC Welding Supplies > Welding Cable and Accessories > Re-usable Cable Lugs,ARC WELDING > Welding Cable & Connectors > Re-usable Cable Lugs,MAPPED
